tai35b.dat,12.115267136248079
tai15a.dat,0.5507271762481518
tai35a.dat,1.4762167826451011
tai15b.dat,0.4659147133170449
tai80b.dat,5.359002058323603
tai150b.dat,7.439281967668
tai80a.dat,2.283752854987383
tai100a.dat,2.3753416820623294
tai25a.dat,2.0023028367384703
tai100b.dat,6.622860863500435
tai25b.dat,26.247223778639597
tai64c.dat,0.0
tai12a.dat,2.801939255668045
tai12b.dat,7.950252027591589
tai50b.dat,6.1384122052846095
tai50a.dat,1.8474138231261223
tai30b.dat,11.681572740928715
tai30a.dat,1.0331403528649514
tai40a.dat,2.424371768858083
tai17a.dat,0.973136076386912
tai256c.dat,11.539708378778272
tai60b.dat,6.85943396593403
tai40b.dat,13.060998066965606
tai60a.dat,2.1736723007975893
tai20a.dat,0.30420110251577154
tai20b.dat,22.97099401619296
